2	13.0500000000000	3.86000000000000	2.32000000000000	22.5000000000000	85	1.65000000000000	1.59000000000000	0.610000000000000	1.62000000000000	4.80000000000000	0.840000000000000	2.01000000000000	515
2	12.3300000000000	1.10000000000000	2.28000000000000	16	101	2.05000000000000	1.09000000000000	0.630000000000000	0.410000000000000	3.27000000000000	1.25000000000000	1.67000000000000	680
3	13.7300000000000	4.36000000000000	2.26000000000000	22.5000000000000	88	1.28000000000000	0.470000000000000	0.520000000000000	1.15000000000000	6.62000000000000	0.780000000000000	1.75000000000000	520
3	13.2300000000000	3.30000000000000	2.28000000000000	18.5000000000000	98	1.80000000000000	0.830000000000000	0.610000000000000	1.87000000000000	10.5200000000000	0.560000000000000	1.51000000000000	675
1	14.2200000000000	1.70000000000000	2.30000000000000	16.3000000000000	118	3.20000000000000	3	0.260000000000000	2.03000000000000	6.38000000000000	0.940000000000000	3.31000000000000	970
2	11.8700000000000	4.31000000000000	2.39000000000000	21	82	2.86000000000000	3.03000000000000	0.210000000000000	2.91000000000000	2.80000000000000	0.750000000000000	3.64000000000000	380
3	13.4000000000000	4.60000000000000	2.86000000000000	25	112	1.98000000000000	0.960000000000000	0.270000000000000	1.11000000000000	8.50000000000000	0.670000000000000	1.92000000000000	630
1	14.3800000000000	1.87000000000000	2.38000000000000	12	102	3.30000000000000	3.64000000000000	0.290000000000000	2.96000000000000	7.50000000000000	1.20000000000000	3	1547
2	12.4200000000000	1.61000000000000	2.19000000000000	22.5000000000000	108	2	2.09000000000000	0.340000000000000	1.61000000000000	2.06000000000000	1.06000000000000	2.96000000000000	345
3	14.1600000000000	2.51000000000000	2.48000000000000	20	91	1.68000000000000	0.700000000000000	0.440000000000000	1.24000000000000	9.70000000000000	0.620000000000000	1.71000000000000	660
3	12.2000000000000	3.03000000000000	2.32000000000000	19	96	1.25000000000000	0.490000000000000	0.400000000000000	0.730000000000000	5.50000000000000	0.660000000000000	1.83000000000000	510
3	13.5000000000000	3.12000000000000	2.62000000000000	24	123	1.40000000000000	1.57000000000000	0.220000000000000	1.25000000000000	8.60000000000000	0.590000000000000	1.30000000000000	500
1	14.1900000000000	1.59000000000000	2.48000000000000	16.5000000000000	108	3.30000000000000	3.93000000000000	0.320000000000000	1.86000000000000	8.70000000000000	1.23000000000000	2.82000000000000	1680
1	13.4800000000000	1.81000000000000	2.41000000000000	20.5000000000000	100	2.70000000000000	2.98000000000000	0.260000000000000	1.86000000000000	5.10000000000000	1.04000000000000	3.47000000000000	920
2	11.0300000000000	1.51000000000000	2.20000000000000	21.5000000000000	85	2.46000000000000	2.17000000000000	0.520000000000000	2.01000000000000	1.90000000000000	1.71000000000000	2.87000000000000	407
2	12.3700000000000	1.13000000000000	2.16000000000000	19	87	3.50000000000000	3.10000000000000	0.190000000000000	1.87000000000000	4.45000000000000	1.22000000000000	2.87000000000000	420
1	14.0600000000000	1.63000000000000	2.28000000000000	16	126	3	3.17000000000000	0.240000000000000	2.10000000000000	5.65000000000000	1.09000000000000	3.71000000000000	780
1	13.2000000000000	1.78000000000000	2.14000000000000	11.2000000000000	100	2.65000000000000	2.76000000000000	0.260000000000000	1.28000000000000	4.38000000000000	1.05000000000000	3.40000000000000	1050
1	13.8600000000000	1.35000000000000	2.27000000000000	16	98	2.98000000000000	3.15000000000000	0.220000000000000	1.85000000000000	7.22000000000000	1.01000000000000	3.55000000000000	1045
2	13.8600000000000	1.51000000000000	2.67000000000000	25	86	2.95000000000000	2.86000000000000	0.210000000000000	1.87000000000000	3.38000000000000	1.36000000000000	3.16000000000000	410
2	12.3700000000000	0.940000000000000	1.36000000000000	10.6000000000000	88	1.98000000000000	0.570000000000000	0.280000000000000	0.420000000000000	1.95000000000000	1.05000000000000	1.82000000000000	520
3	14.3400000000000	1.68000000000000	2.70000000000000	25	98	2.80000000000000	1.31000000000000	0.530000000000000	2.70000000000000	13	0.570000000000000	1.96000000000000	660
3	12.8200000000000	3.37000000000000	2.30000000000000	19.5000000000000	88	1.48000000000000	0.660000000000000	0.400000000000000	0.970000000000000	10.2600000000000	0.720000000000000	1.75000000000000	685
1	14.2000000000000	1.76000000000000	2.45000000000000	15.2000000000000	112	3.27000000000000	3.39000000000000	0.340000000000000	1.97000000000000	6.75000000000000	1.05000000000000	2.85000000000000	1450
